timestamp_sec,raw_odom_yaw,raw_imu_yaw,ekf_filtered_yaw,raw_odom_w,raw_imu_w,ekf_filtered_w,raw_odom_v,ekf_filtered_v
574.619,1.2339,2.3987,2.3987,0.0017,0.0,0.0,0.0,0.0
574.676,1.2339,2.3987,2.3987,0.0004,0.0,0.0,0.0,0.0
574.72,1.2338,2.3987,2.3987,-0.0015,0.0,-0.0,0.0,0.0
574.767,1.2339,2.3987,2.3987,0.0013,0.0,0.0,0.0,0.0
574.828,1.2339,2.3987,2.3987,0.0006,0.0,0.0,0.0,0.0
574.869,1.2339,2.3987,2.3987,-0.0,0.0,0.0,0.0,0.0
574.918,1.2339,2.3987,2.3987,-0.0004,0.0,-0.0,0.0,0.0
574.974,1.2339,2.3987,2.3987,-0.0003,0.0,-0.0,0.0,0.0
575.022,1.2339,2.3987,2.3987,0.0007,0.0,0.0,0.0,0.0
575.067,1.2338,2.3987,2.3987,-0.0012,0.0,-0.0,0.0,0.0
575.125,1.2339,2.3987,2.3987,0.0005,0.0,0.0,0.0,0.0
575.17,1.2339,2.3988,2.3987,0.0018,0.0,0.0,0.0,0.0
575.218,1.2339,2.3987,2.3987,-0.0017,0.0,-0.0,0.0,0.0
575.275,1.2338,2.3987,2.3987,-0.0005,0.0,-0.0,0.0,0.0
575.322,1.2338,2.3987,2.3987,-0.0002,0.0,-0.0,0.0,0.0
575.37,1.2339,2.3987,2.3987,0.0006,0.0,0.0,0.0,0.0
575.425,1.2339,2.3987,2.3987,-0.0001,0.0,-0.0,0.0,0.0
575.472,1.2339,2.3987,2.3987,0.0,0.0,0.0,0.0,0.0
575.517,1.2339,2.3988,2.3987,0.0008,0.0,0.0,0.0,0.0
575.576,1.2339,2.3987,2.3987,-0.0007,0.0,-0.0,0.0,0.0
575.621,1.2338,2.3987,2.3987,-0.0004,0.0,-0.0,0.0,0.0
575.667,1.2339,2.3988,2.3987,0.0013,0.0,0.0,0.0,0.0
575.73,1.2339,2.3987,2.3987,-0.0005,0.0,0.0,0.0,0.0
575.772,1.2339,2.3987,2.3987,-0.0001,0.0,-0.0,0.0,0.0
575.818,1.2338,2.3987,2.3987,-0.001,0.0,-0.0,0.0,0.0
575.877,1.2338,2.3987,2.3987,0.0005,0.0,-0.0,0.0,0.0
575.922,1.2338,2.3987,2.3987,-0.0003,0.0,-0.0,0.0,0.0
575.968,1.2338,2.3987,2.3987,-0.0005,0.0,-0.0,0.0,0.0
576.03,1.2339,2.3987,2.3987,0.0013,0.0,0.0,0.0,0.0
576.074,1.2338,2.3987,2.3987,-0.0004,0.0,0.0,0.0,0.0
576.119,1.2339,2.3987,2.3987,0.0009,0.0,0.0,0.0,0.0
576.166,1.2338,2.3987,2.3987,-0.0008,0.0,-0.0,0.0,0.0
576.224,1.2338,2.3987,2.3987,0.0001,0.0,-0.0,0.0,0.0
576.267,1.2338,2.3986,2.3987,-0.0014,0.0,-0.0,0.0,0.0
576.327,1.2338,2.3987,2.3987,0.0012,0.0,0.0,0.0,0.0
576.375,1.2338,2.3987,2.3987,-0.0008,0.0,-0.0,0.0,0.0
576.418,1.2338,2.3987,2.3987,0.0008,0.0,0.0,0.0,0.0
576.468,1.2339,2.3987,2.3987,0.0005,0.0,0.0,0.0,0.0
576.524,1.2339,2.3987,2.3987,0.0004,0.0,0.0,0.0,0.0
576.568,1.2338,2.3987,2.3987,-0.0007,0.0,-0.0,0.0,0.0
576.627,1.2338,2.3987,2.3987,-0.0009,0.0,-0.0,0.0,0.0
576.676,1.2339,2.3987,2.3987,0.0015,0.0,0.0,0.0,0.0
576.719,1.2339,2.3987,2.3987,-0.0005,0.0,0.0,0.0,0.0
576.769,1.2338,2.3987,2.3987,-0.0013,0.0,-0.0,0.0,0.0
576.828,1.2338,2.3987,2.3987,0.0001,0.0,-0.0,0.0,0.0
576.867,1.2339,2.3987,2.3987,0.0015,0.0,0.0,0.0,0.0
576.927,1.2339,2.3987,2.3987,0.0003,0.0,0.0,0.0,0.0
576.973,1.2338,2.3987,2.3987,-0.0008,0.0,-0.0,0.0,0.0
577.02,1.2339,2.3987,2.3987,0.0002,0.0,0.0,0.0,0.0
577.067,1.2339,2.3987,2.3987,0.0002,0.0,0.0,0.0,0.0
577.125,1.2338,2.3987,2.3987,-0.0004,0.0,-0.0,0.0,0.0
577.167,1.2338,2.3987,2.3987,0.0003,0.0,0.0,0.0,0.0
577.226,1.2338,2.3987,2.3987,-0.0006,0.0,-0.0,0.0,0.0
577.27,1.2339,2.3988,2.3987,0.0015,0.0,0.0,0.0,0.0
577.318,1.2338,2.3987,2.3987,-0.0012,0.0,-0.0,0.0,0.0
577.375,1.2338,2.3987,2.3987,-0.0007,0.0,-0.0,0.0,0.0
577.42,1.2339,2.3987,2.3987,0.0016,0.0,0.0,0.0,0.0
577.468,1.2339,2.3987,2.3987,-0.0002,0.0,0.0,0.0,0.0
577.525,1.2338,2.3987,2.3987,-0.0007,0.0,-0.0,0.0,0.0
577.572,1.2338,2.3987,2.3987,-0.0006,0.0,-0.0,0.0,0.0
577.62,1.2339,2.3987,2.3987,0.001,0.0,0.0,0.0,0.0
577.674,1.2339,2.3987,2.3987,0.0001,0.0,0.0,0.0,0.0
577.719,1.2339,2.3987,2.3987,0.0005,0.0,0.0,0.0,0.0
577.768,1.2339,2.3987,2.3987,-0.0002,0.0,0.0,0.0,0.0
577.827,1.2338,2.3987,2.3987,-0.0005,0.0,-0.0,0.0,0.0
577.874,1.2338,2.3987,2.3987,0.0001,0.0,-0.0,0.0,0.0
577.918,1.2339,2.3987,2.3987,0.0005,0.0,0.0,0.0,0.0
577.975,1.2339,2.3987,2.3987,-0.0004,0.0,-0.0,0.0,0.0
578.018,1.2339,2.3987,2.3987,0.0001,0.0,0.0,0.0,0.0
578.068,1.2338,2.3987,2.3987,-0.0012,0.0,-0.0,0.0,0.0
578.125,1.2338,2.3987,2.3987,0.0007,0.0,-0.0,0.0,0.0
578.167,1.2339,2.3987,2.3987,0.0004,0.0,0.0,0.0,0.0
578.225,1.2339,2.3987,2.3987,0.0006,0.0,0.0,0.0,0.0
578.27,1.2338,2.3987,2.3987,-0.001,0.0,-0.0,0.0,0.0
578.319,1.2338,2.3987,2.3987,-0.0004,0.0,-0.0,0.0,0.0
578.375,1.2339,2.3987,2.3987,0.001,0.0,0.0,0.0,0.0
578.421,1.2338,2.3987,2.3987,-0.0006,0.0,-0.0,0.0,0.0
578.468,1.2338,2.3987,2.3987,-0.0,0.0,-0.0,0.0,0.0
578.527,1.2338,2.3987,2.3987,-0.0002,0.0,-0.0,0.0,0.0
578.57,1.2338,2.3987,2.3987,0.0004,0.0,0.0,0.0,0.0
578.619,1.2338,2.3987,2.3987,-0.0002,0.0,-0.0,0.0,0.0
578.676,1.2338,2.3987,2.3987,0.0003,0.0,0.0,0.0,0.0
578.721,1.2339,2.3987,2.3987,0.0008,0.0,0.0,0.0,0.0
578.768,1.2338,2.3987,2.3987,-0.0018,0.0,-0.0,0.0,0.0
578.828,1.2338,2.3987,2.3987,0.0002,0.0,-0.0,0.0,0.0
578.871,1.2339,2.3987,2.3987,0.0012,0.0,0.0,0.0,0.0
578.918,1.2338,2.3987,2.3987,-0.0013,0.0,-0.0,0.0,0.0
578.977,1.2338,2.3986,2.3987,-0.001,0.0,-0.0,0.0,0.0
579.024,1.2338,2.3987,2.3987,0.0007,0.0,-0.0,0.0,0.0
579.068,1.2338,2.3987,2.3987,0.0005,0.0,0.0,0.0,0.0
579.127,1.2338,2.3987,2.3987,-0.0003,0.0,-0.0,0.0,0.0
579.172,1.2338,2.3987,2.3987,-0.0003,0.0,-0.0,0.0,0.0
579.219,1.2338,2.3987,2.3987,0.0001,0.0,-0.0,0.0,0.0
579.277,1.2338,2.3987,2.3987,0.0005,0.0,0.0,0.0,0.0
579.325,1.2338,2.3987,2.3987,-0.0004,0.0,-0.0,0.0,0.0
579.368,1.2339,2.3987,2.3987,0.0017,0.0,0.0,0.0,0.0
579.429,1.2339,2.3987,2.3987,-0.0005,0.0,0.0,0.0,0.0
579.474,1.2338,2.3987,2.3987,-0.0005,0.0,-0.0,0.0,0.0
579.519,1.2339,2.3987,2.3987,0.0008,0.0,0.0,0.0,0.0
579.578,1.2338,2.3987,2.3987,-0.0007,0.0,-0.0,0.0,0.0
579.625,1.2338,2.3987,2.3987,0.0002,0.0,-0.0,0.0,0.0
579.666,1.2338,2.3987,2.3987,-0.0003,0.0,-0.0,0.0,0.0
579.727,1.2338,2.3987,2.3987,0.0004,0.0,0.0,0.0,0.0
579.774,1.2339,2.3987,2.3987,0.0002,0.0,0.0,0.0,0.0
579.821,1.2338,2.3987,2.3987,-0.0005,0.0,-0.0,0.0,0.0
579.868,1.2339,2.3987,2.3987,0.001,0.0,0.0,0.0,0.0
579.924,1.2338,2.3987,2.3987,-0.0011,0.0,-0.0,0.0,0.0
579.968,1.2338,2.3986,2.3987,-0.0006,0.0,-0.0,0.0,0.0
580.027,1.2339,2.3987,2.3987,0.0016,0.0,0.0,0.0,0.0
580.074,1.2339,2.3987,2.3987,-0.0001,0.0,0.0,0.0,0.0
580.118,1.2338,2.3987,2.3987,-0.0011,0.0,-0.0,0.0,0.0
580.168,1.2338,2.3987,2.3987,0.0005,0.0,0.0,0.0,0.0
580.224,1.2339,2.3987,2.3987,0.0004,0.0,0.0,0.0,0.0
580.268,1.2339,2.3987,2.3987,0.0004,0.0,0.0,0.0,0.0
580.327,1.2339,2.3988,2.3987,0.0004,0.0,0.0,0.0,0.0
580.371,1.2339,2.3987,2.3987,-0.0006,0.0,-0.0,0.0,0.0
580.418,1.2339,2.3987,2.3987,0.0002,0.0,0.0,0.0,0.0
580.475,1.2339,2.3987,2.3987,-0.0001,0.0,-0.0,0.0,0.0
580.521,1.2338,2.3986,2.3987,-0.0018,0.0,-0.0,0.0,0.0
580.569,1.2338,2.3987,2.3987,0.0013,0.0,0.0,0.0,0.0
580.626,1.2338,2.3987,2.3987,-0.0003,0.0,-0.0,0.0,0.0
580.668,1.2338,2.3987,2.3987,0.0,0.0,-0.0,0.0,0.0
580.728,1.2339,2.3987,2.3987,0.0012,0.0,0.0,0.0,0.0
580.774,1.2339,2.3987,2.3987,-0.0003,0.0,0.0,0.0,0.0
580.82,1.2339,2.3987,2.3987,0.0003,0.0,0.0,0.0,0.0
580.877,1.2339,2.3987,2.3987,-0.0002,0.0,0.0,0.0,0.0
580.922,1.2338,2.3987,2.3987,-0.0005,0.0,-0.0,0.0,0.0
580.968,1.2339,2.3987,2.3987,0.0003,0.0,0.0,0.0,0.0
581.027,1.2338,2.3987,2.3987,-0.0004,0.0,-0.0,0.0,0.0
581.072,1.2339,2.3987,2.3987,0.0002,0.0,0.0,0.0,0.0
581.118,1.2339,2.3987,2.3987,0.0007,0.0,0.0,0.0,0.0
581.179,1.2338,2.3987,2.3987,-0.0013,0.0,-0.0,0.0,0.0
581.222,1.2338,2.3987,2.3987,-0.0002,0.0,-0.0,0.0,0.0
581.268,1.2338,2.3986,2.3987,-0.0004,0.0,-0.0,0.0,0.0
581.33,1.2338,2.3987,2.3987,0.0011,0.0,0.0,0.0,0.0
581.373,1.2338,2.3987,2.3987,-0.0001,0.0,0.0,0.0,0.0
581.42,1.2338,2.3987,2.3987,-0.0007,0.0,-0.0,0.0,0.0
581.477,1.2338,2.3986,2.3987,-0.0004,0.0,-0.0,0.0,0.0
581.523,1.2339,2.3987,2.3987,0.0018,0.0,0.0,0.0,0.0
581.568,1.2339,2.3987,2.3987,-0.0003,0.0,0.0,0.0,0.0
581.626,1.2339,2.3987,2.3987,-0.0005,0.0,-0.0,0.0,0.0
581.668,1.2339,2.3987,2.3987,0.0006,0.0,0.0,0.0,0.0
581.726,1.2338,2.3987,2.3987,-0.0009,0.0,-0.0,0.0,0.0
581.772,1.2339,2.3987,2.3987,0.0009,0.0,0.0,0.0,0.0
581.817,1.2339,2.3987,2.3987,-0.0002,0.0,0.0,0.0,0.0
581.876,1.2338,2.3987,2.3987,-0.0008,0.0,-0.0,0.0,0.0
581.92,1.2339,2.3987,2.3987,0.0011,0.0,0.0,0.0,0.0
581.969,1.2339,2.3987,2.3987,-0.0003,0.0,0.0,0.0,0.0
582.024,1.2338,2.3987,2.3987,-0.0005,0.0,-0.0,0.0,0.0
582.068,1.2338,2.3987,2.3987,-0.0005,0.0,-0.0,0.0,0.0
582.127,1.2339,2.3987,2.3987,0.0012,0.0,0.0,0.0,0.0
582.172,1.2339,2.3987,2.3987,-0.0001,0.0,0.0,0.0,0.0
582.219,1.2338,2.3987,2.3987,-0.0008,0.0,-0.0,0.0,0.0
582.274,1.2339,2.3988,2.3987,0.001,0.0,0.0,0.0,0.0
582.321,1.2339,2.3987,2.3987,-0.0004,0.0,0.0,0.0,0.0
582.369,1.2339,2.3987,2.3987,-0.0004,0.0,-0.0,0.0,0.0
582.426,1.2338,2.3987,2.3987,-0.0003,0.0,-0.0,0.0,0.0
582.471,1.2339,2.3987,2.3987,0.0005,0.0,0.0,0.0,0.0
582.52,1.2339,2.3987,2.3987,0.0001,0.0,0.0,0.0,0.0
582.575,1.2338,2.3987,2.3987,-0.0007,0.0,-0.0,0.0,0.0
582.622,1.2338,2.3987,2.3987,-0.0001,0.0,-0.0,0.0,0.0
582.667,1.2339,2.3987,2.3987,0.0007,0.0,0.0,0.0,0.0
582.727,1.2339,2.3987,2.3987,-0.0001,0.0,0.0,0.0,0.0
582.772,1.2339,2.3987,2.3987,0.0001,0.0,0.0,0.0,0.0
582.819,1.2339,2.3987,2.3987,0.0002,0.0,0.0,0.0,0.0
582.877,1.2339,2.3987,2.3987,-0.0005,0.0,-0.0,0.0,0.0
582.925,1.2339,2.3987,2.3987,0.0,0.0,-0.0,0.0,0.0
582.969,1.2339,2.3988,2.3987,0.0012,0.0,0.0,0.0,0.0
583.027,1.2339,2.3987,2.3987,-0.0008,0.0,-0.0,0.0,0.0
583.073,1.2339,2.3987,2.3987,0.0004,0.0,0.0,0.0,0.0
583.12,1.2339,2.3988,2.3987,0.0002,0.0,0.0,0.0,0.0
583.177,1.2339,2.3988,2.3987,-0.0,0.0,0.0,0.0,0.0
583.224,1.2339,2.3987,2.3987,-0.0008,0.0,-0.0,0.0,0.0
583.269,1.2338,2.3987,2.3987,-0.0004,0.0,-0.0,0.0,0.0
583.328,1.2339,2.3987,2.3987,0.0006,0.0,0.0,0.0,0.0
583.374,1.2339,2.3987,2.3987,-0.0001,0.0,0.0,0.0,0.0
583.418,1.2338,2.3987,2.3987,-0.001,0.0,-0.0,0.0,0.0
583.469,1.2339,2.3987,2.3987,0.0009,0.0,0.0,0.0,0.0
583.525,1.2339,2.3988,2.3987,0.0007,0.0,0.0,0.0,0.0
583.568,1.2339,2.3987,2.3987,-0.0007,0.0,-0.0,0.0,0.0
583.627,1.2339,2.3988,2.3987,0.0006,0.0,0.0,0.0,0.0
583.675,1.2339,2.3987,2.3987,-0.0008,0.0,-0.0,0.0,0.0
583.718,1.2339,2.3987,2.3987,0.0008,0.0,0.0,0.0,0.0
583.769,1.2339,2.3987,2.3987,-0.0003,0.0,-0.0,0.0,0.0
583.828,1.2339,2.3987,2.3987,-0.0002,0.0,-0.0,0.0,0.0
583.871,1.2338,2.3987,2.3987,-0.0008,0.0,-0.0,0.0,0.0
583.929,1.2338,2.3987,2.3987,0.0001,0.0,-0.0,0.0,0.0
583.975,1.2339,2.3987,2.3987,0.0011,0.0,0.0,0.0,0.0
584.019,1.2338,2.3987,2.3987,-0.0008,0.0,-0.0,0.0,0.0
584.067,1.2338,2.3987,2.3987,-0.0002,0.0,-0.0,0.0,0.0
584.123,1.2338,2.3987,2.3987,-0.0001,0.0,-0.0,0.0,0.0
584.167,1.2339,2.3987,2.3987,0.0009,0.0,0.0,0.0,0.0
584.226,1.2338,2.3987,2.3987,-0.0008,0.0,-0.0,0.0,0.0
584.273,1.2338,2.3987,2.3987,-0.0002,0.0,-0.0,0.0,0.0
584.318,1.2339,2.3987,2.3987,0.001,0.0,0.0,0.0,0.0
584.367,1.2339,2.3987,2.3987,0.0002,0.0,0.0,0.0,0.0
584.425,1.2339,2.3987,2.3987,-0.0001,0.0,0.0,0.0,0.0
584.468,1.2339,2.3988,2.3987,0.0006,0.0,0.0,0.0,0.0
584.527,1.2338,2.3987,2.3987,-0.0011,0.0,-0.0,0.0,0.0
584.57,1.2339,2.3988,2.3987,0.0011,0.0,0.0,0.0,0.0
584.619,1.2339,2.3987,2.3987,-0.001,0.0,-0.0,0.0,0.0
584.675,1.2338,2.3987,2.3987,-0.0009,0.0,-0.0,0.0,0.0
584.721,1.2338,2.3987,2.3987,0.0005,0.0,-0.0,0.0,0.0
584.769,1.2339,2.3988,2.3987,0.0014,0.0,0.0,0.0,0.0
584.826,1.2338,2.3987,2.3987,-0.0012,0.0,-0.0,0.0,0.0
584.872,1.2338,2.3987,2.3987,-0.0003,0.0,-0.0,0.0,0.0
584.931,1.2339,2.3987,2.3987,0.0011,0.0,0.0,0.0,0.0
584.975,1.2339,2.3987,2.3987,-0.0002,0.0,0.0,0.0,0.0
585.019,1.2338,2.3987,2.3987,-0.0012,0.0,-0.0,0.0,0.0
585.068,1.2338,2.3987,2.3987,0.0004,0.0,-0.0,0.0,0.0
585.127,1.2339,2.3987,2.3987,0.0007,0.0,0.0,0.0,0.0
585.169,1.2339,2.3987,2.3987,0.0003,0.0,0.0,0.0,0.0
585.218,1.2339,2.3987,2.3987,-0.0002,0.0,0.0,0.0,0.0
585.274,1.2339,2.3987,2.3987,-0.0002,0.0,-0.0,0.0,0.0
585.318,1.2338,2.3987,2.3987,-0.0001,0.0,-0.0,0.0,0.0
585.368,1.2338,2.3987,2.3987,-0.0005,0.0,-0.0,0.0,0.0
585.425,1.2338,2.3987,2.3987,-0.0004,0.0,-0.0,0.0,0.0
585.471,1.2338,2.3987,2.3987,0.0007,0.0,0.0,0.0,0.0
585.527,1.2339,2.3988,2.3987,0.0019,0.0,0.0,0.0,0.0
585.571,1.2339,2.3987,2.3987,-0.0008,0.0,0.0,0.0,0.0
585.629,1.2338,2.3987,2.3987,-0.0007,0.0,-0.0,0.0,0.0
585.675,1.2339,2.3987,2.3987,0.0004,0.0,0.0,0.0,0.0
585.718,1.2339,2.3988,2.3987,0.0009,0.0,0.0,0.0,0.0
585.769,1.2339,2.3987,2.3987,-0.0009,0.0,-0.0,0.0,0.0
585.826,1.2338,2.3987,2.3987,-0.0005,0.0,-0.0,0.0,0.0
585.869,1.2338,2.3987,2.3987,0.0001,0.0,-0.0,0.0,0.0
585.927,1.2339,2.3987,2.3987,0.0003,0.0,0.0,0.0,0.0
585.972,1.2339,2.3987,2.3987,0.0005,0.0,0.0,0.0,0.0
586.02,1.2339,2.3988,2.3987,0.0004,0.0,0.0,0.0,0.0
586.077,1.2338,2.3987,2.3987,-0.0011,0.0,-0.0,0.0,0.0
586.121,1.2339,2.3987,2.3987,0.0008,0.0,0.0,0.0,0.0
586.167,1.2339,2.3987,2.3987,-0.0004,0.0,-0.0,0.0,0.0
586.227,1.2339,2.3987,2.3987,0.0005,0.0,0.0,0.0,0.0
586.273,1.2339,2.3988,2.3987,0.0002,0.0,0.0,0.0,0.0
586.32,1.2338,2.3987,2.3987,-0.0018,0.0,-0.0,0.0,0.0
586.378,1.2338,2.3987,2.3987,0.0006,0.0,-0.0,0.0,0.0
586.422,1.2339,2.3987,2.3987,0.0002,0.0,0.0,0.0,0.0
586.468,1.2338,2.3987,2.3987,-0.0006,0.0,-0.0,0.0,0.0
586.53,1.2339,2.3987,2.3987,0.0011,0.0,0.0,0.0,0.0
586.573,1.2339,2.3987,2.3987,0.0001,0.0,0.0,0.0,0.0
586.62,1.2339,2.3987,2.3987,-0.0002,0.0,0.0,0.0,0.0
586.679,1.2338,2.3987,2.3987,-0.0014,0.0,-0.0,0.0,0.0
586.725,1.2338,2.3987,2.3987,0.0002,0.0,-0.0,0.0,0.0
586.769,1.2338,2.3987,2.3987,0.0002,0.0,-0.0,0.0,0.0
586.825,1.2339,2.3987,2.3987,0.0007,0.0,0.0,0.0,0.0
586.874,1.2338,2.3987,2.3987,-0.0008,0.0,-0.0,0.0,0.0
586.917,1.2339,2.3987,2.3987,0.0014,0.0,0.0,0.0,0.0
586.968,1.2338,2.3987,2.3987,-0.0008,0.0,-0.0,0.0,0.0
587.026,1.2338,2.3987,2.3987,0.0,0.0,-0.0,0.0,0.0
587.068,1.2339,2.3988,2.3987,0.0025,0.0,0.0,0.0,0.0
587.128,1.2339,2.3987,2.3987,-0.0015,0.0,-0.0,0.0,0.0
587.176,1.2339,2.3987,2.3987,-0.0003,0.0,-0.0,0.0,0.0
587.22,1.2339,2.3987,2.3987,0.0005,0.0,0.0,0.0,0.0
587.269,1.2339,2.3987,2.3987,0.0,0.0,0.0,0.0,0.0
587.326,1.2339,2.3987,2.3987,-0.0003,0.0,-0.0,0.0,0.0
587.369,1.2339,2.3987,2.3987,0.0001,0.0,0.0,0.0,0.0
587.428,1.2339,2.3987,2.3987,0.0005,0.0,0.0,0.0,0.0
587.476,1.2338,2.3987,2.3987,-0.001,0.0,-0.0,0.0,0.0
587.523,1.2338,2.3987,2.3987,-0.0004,0.0,-0.0,0.0,0.0
587.567,1.2338,2.3987,2.3987,-0.0,0.0,-0.0,0.0,0.0
587.624,1.2339,2.3987,2.3987,0.0013,0.0,0.0,0.0,0.0
587.667,1.2338,2.3987,2.3987,-0.0018,0.0,-0.0,0.0,0.0
587.727,1.2338,2.3987,2.3987,0.0002,0.0,-0.0,0.0,0.0
587.774,1.2339,2.3987,2.3987,0.0011,0.0,0.0,0.0,0.0
587.819,1.2339,2.3987,2.3987,-0.0005,0.0,0.0,0.0,0.0
587.877,1.2338,2.3986,2.3987,-0.0016,0.0,-0.0,0.0,0.0
587.923,1.2338,2.3987,2.3987,0.0006,0.0,-0.0,0.0,0.0
587.969,1.2338,2.3987,2.3987,0.0008,0.0,0.0,0.0,0.0
588.026,1.2339,2.3987,2.3987,0.0005,0.0,0.0,0.0,0.0
588.071,1.2338,2.3986,2.3987,-0.0022,0.0,-0.0,0.0,0.0
588.12,1.2338,2.3987,2.3987,0.0014,0.0,0.0,0.0,0.0
588.175,1.2339,2.3987,2.3987,0.0014,0.0,0.0,0.0,0.0
588.221,1.2338,2.3987,2.3987,-0.0012,0.0,-0.0,0.0,0.0
588.27,1.2338,2.3987,2.3987,0.0003,0.0,0.0,0.0,0.0
588.327,1.2338,2.3987,2.3987,-0.0003,0.0,-0.0,0.0,0.0
588.372,1.2338,2.3987,2.3987,0.0001,0.0,-0.0,0.0,0.0
588.417,1.2338,2.3987,2.3987,0.0003,0.0,0.0,0.0,0.0
588.476,1.2339,2.3987,2.3987,0.0007,0.0,0.0,0.0,0.0
588.523,1.2339,2.3988,2.3987,0.0007,0.0,0.0,0.0,0.0
588.569,1.2338,2.3987,2.3987,-0.0017,0.0,-0.0,0.0,0.0
588.624,1.2338,2.3987,2.3987,-0.0009,0.0,-0.0,0.0,0.0
588.669,1.2338,2.3987,2.3987,0.0006,0.0,-0.0,0.0,0.0
588.718,1.2338,2.3987,2.3987,-0.0004,0.0,-0.0,0.0,0.0
588.775,1.2339,2.3987,2.3987,0.0009,0.0,0.0,0.0,0.0
588.821,1.2338,2.3987,2.3987,-0.0007,0.0,-0.0,0.0,0.0
588.867,1.2339,2.3987,2.3987,0.0009,0.0,0.0,0.0,0.0
588.927,1.2339,2.3987,2.3987,-0.0,0.0,0.0,0.0,0.0
588.969,1.2338,2.3986,2.3987,-0.0017,0.0,-0.0,0.0,0.0
589.027,1.2338,2.3986,2.3987,0.0003,0.0,-0.0,0.0,0.0
589.076,1.2338,2.3987,2.3987,0.001,0.0,0.0,0.0,0.0
589.119,1.2339,2.3987,2.3987,0.0006,0.0,0.0,0.0,0.0
589.167,1.2339,2.3987,2.3987,-0.0003,0.0,0.0,0.0,0.0
589.226,1.2338,2.3987,2.3987,-0.0002,0.0,0.0,0.0,0.0
589.268,1.2339,2.3988,2.3987,0.0014,0.0,0.0,0.0,0.0
589.324,1.2339,2.3988,2.3987,0.0,0.0,0.0,0.0,0.0
589.369,1.2338,2.3987,2.3987,-0.0018,0.0,-0.0,0.0,0.0
589.426,1.2338,2.3987,2.3987,-0.0004,0.0,-0.0,0.0,0.0
589.474,1.2339,2.3987,2.3987,0.0014,0.0,0.0,0.0,0.0
589.518,1.2339,2.3987,2.3987,-0.0001,0.0,0.0,0.0,0.0
589.578,1.2339,2.3987,2.3987,-0.0003,0.0,-0.0,0.0,0.0
589.623,1.2338,2.3987,2.3987,-0.001,0.0,-0.0,0.0,0.0
589.668,1.2339,2.3987,2.3987,0.002,0.0,0.0,0.0,0.0
589.729,1.2339,2.3988,2.3987,0.0002,0.0,0.0,0.0,0.0
589.773,1.2338,2.3987,2.3987,-0.0009,0.0,-0.0,0.0,0.0
589.819,1.2339,2.3988,2.3987,0.0013,0.0,0.0,0.0,0.0
589.878,1.2339,2.3987,2.3987,-0.001,0.0,-0.0,0.0,0.0
589.928,1.2339,2.3988,2.3987,0.0008,0.0,0.0,0.0,0.0
589.969,1.2339,2.3987,2.3987,-0.0002,0.0,0.0,0.0,0.0
590.026,1.2339,2.3987,2.3987,-0.0004,0.0,-0.0,0.0,0.0
590.074,1.2339,2.3987,2.3987,0.0001,0.0,-0.0,0.0,0.0
590.118,1.2338,2.3987,2.3987,-0.0013,0.0,-0.0,0.0,0.0
590.169,1.2339,2.3988,2.3987,0.002,0.0,0.0,0.0,0.0
590.225,1.2339,2.3988,2.3987,-0.0001,0.0,0.0,0.0,0.0
590.269,1.2339,2.3987,2.3987,-0.0007,0.0,-0.0,0.0,0.0
590.327,1.2338,2.3987,2.3987,-0.001,0.0,-0.0,0.0,0.0
590.374,1.2339,2.3988,2.3987,0.0014,0.0,0.0,0.0,0.0
590.419,1.2338,2.3987,2.3987,-0.0017,0.0,-0.0,0.0,0.0
590.469,1.2339,2.3987,2.3987,0.0006,0.0,-0.0,0.0,0.0
590.526,1.2338,2.3987,2.3987,-0.0006,0.0,-0.0,0.0,0.0
590.569,1.2338,2.3987,2.3987,-0.0008,0.0,-0.0,0.0,0.0
590.629,1.2338,2.3987,2.3987,0.0008,0.0,0.0,0.0,0.0
590.674,1.2338,2.3987,2.3987,0.0001,0.0,0.0,0.0,0.0
590.721,1.2339,2.3987,2.3987,0.0007,0.0,0.0,0.0,0.0
590.768,1.2338,2.3987,2.3987,-0.0008,0.0,-0.0,0.0,0.0
590.826,1.2339,2.3987,2.3987,0.0002,0.0,-0.0,0.0,0.0
590.87,1.2339,2.3988,2.3987,0.0016,0.0,0.0,0.0,0.0
590.919,1.2339,2.3987,2.3987,-0.0011,0.0,-0.0,0.0,0.0
590.976,1.2338,2.3987,2.3987,-0.0012,0.0,-0.0,0.0,0.0
591.02,1.2338,2.3987,2.3987,0.0001,0.0,-0.0,0.0,0.0
591.068,1.2339,2.3987,2.3987,0.0006,0.0,0.0,0.0,0.0
591.127,1.2338,2.3987,2.3987,-0.0002,0.0,-0.0,0.0,0.0
591.171,1.2338,2.3987,2.3987,-0.0003,0.0,-0.0,0.0,0.0
591.219,1.2339,2.3987,2.3987,0.0007,0.0,0.0,0.0,0.0
591.276,1.2338,2.3987,2.3987,-0.0003,0.0,-0.0,0.0,0.0
591.319,1.2338,2.3987,2.3987,-0.0007,0.0,-0.0,0.0,0.0
591.368,1.2339,2.3987,2.3987,0.001,0.0,0.0,0.0,0.0
591.427,1.2339,2.3988,2.3987,0.0009,0.0,0.0,0.0,0.0
591.469,1.2339,2.3987,2.3987,-0.0012,0.0,-0.0,0.0,0.0
591.518,1.2339,2.3987,2.3987,0.0005,0.0,0.0,0.0,0.0
591.574,1.2338,2.3987,2.3987,-0.0013,0.0,-0.0,0.0,0.0
