timestamp_sec,yaw_error_rad,mae_rad,p_term,i_term,d_term,output_omega_rad_s,target_yaw_rad,current_yaw_rad
179.042,-0.011053,0.003978,-0.016579,-3.9e-05,-0.006289,-0.022908,0.6755,0.6866
179.092,-0.011722,0.004062,-0.017583,-4.5e-05,-0.002678,-0.020306,0.6755,0.6873
179.143,-0.013151,0.004178,-0.019727,-5.2e-05,-0.005691,-0.02547,0.6755,0.6887
179.193,-0.014253,0.004254,-0.02138,-5.9e-05,-0.004414,-0.025853,0.6755,0.6898
179.244,-0.013654,0.004289,-0.020481,-6.6e-05,0.002391,-0.018155,0.6755,0.6892
179.293,-0.013682,0.004317,-0.020523,-7.2e-05,-0.000113,-0.020708,0.6755,0.6892
179.342,-0.011059,0.00431,-0.016589,-7.8e-05,0.010506,-0.00616,0.6755,0.6866
179.397,-0.010627,0.004296,-0.015941,-8.3e-05,0.001726,-0.014298,0.6755,0.6862
179.443,-0.009916,0.004269,-0.014874,-8.8e-05,0.002836,-0.012126,0.6755,0.6855
179.492,-0.008022,0.004221,-0.012033,-9.2e-05,0.007602,-0.004523,0.6755,0.6836
179.545,-0.006995,0.00417,-0.010493,-9.6e-05,0.004049,-0.006539,0.6755,0.6825
179.594,-0.007455,0.004139,-0.011183,-9.9e-05,-0.001875,-0.013158,0.6755,0.683
179.643,-0.004724,0.00411,-0.007087,-0.000102,0.010858,0.003669,0.6755,0.6803
179.693,-0.002813,0.004088,-0.004219,-0.000103,0.007636,0.003313,0.6755,0.6783
179.743,0.002117,0.004082,0.003176,-0.000102,0.019801,0.022875,0.6755,0.6734
179.793,0.005392,0.004135,0.008087,-9.9e-05,0.01309,0.021078,0.6755,0.6701
179.846,0.003095,0.004134,0.004642,-9.8e-05,-0.009156,-0.004612,0.6755,0.6724
179.893,0.004145,0.004107,0.006217,-9.6e-05,0.004207,0.010329,0.6755,0.6714
179.942,0.004835,0.004047,0.007253,-9.3e-05,0.002776,0.009936,0.6755,0.6707
179.994,0.002966,0.003967,0.004448,-9.2e-05,-0.007395,-0.003039,0.6755,0.6726
180.043,0.000398,0.003836,0.000598,-9.2e-05,-0.010328,-0.009822,0.6755,0.6751
180.092,-0.001429,0.003727,-0.002143,-9.2e-05,-0.007324,-0.009559,0.6755,0.677
180.143,-0.002614,0.003753,-0.003921,-9.4e-05,-0.00474,-0.008755,0.6755,0.6782
180.193,-0.004107,0.003794,-0.006161,-9.6e-05,-0.005969,-0.012226,0.6755,0.6796
180.247,-0.006031,0.003855,-0.009047,-9.9e-05,-0.007704,-0.016849,0.6755,0.6816
180.292,-0.006259,0.003917,-0.009388,-0.000102,-0.000915,-0.010405,0.6755,0.6818
180.343,-0.006795,0.003985,-0.010192,-0.000105,-0.002119,-0.012416,0.6755,0.6823
180.394,-0.004904,0.004034,-0.007356,-0.000108,0.00762,0.000156,0.6755,0.6804
180.443,-0.004794,0.004082,-0.007191,-0.00011,0.00044,-0.00686,0.6755,0.6803
180.492,-0.004145,0.004121,-0.006217,-0.000112,0.002601,-0.003728,0.6755,0.6797
180.544,-0.004528,0.00416,-0.006792,-0.000114,-0.001528,-0.008434,0.6755,0.6801
180.592,-0.003196,0.004187,-0.004795,-0.000116,0.005364,0.000453,0.6755,0.6787
180.642,-0.001022,0.004196,-0.001534,-0.000117,0.00865,0.007,0.6755,0.6766
180.693,0.001258,0.004207,0.001886,-0.000116,0.009121,0.010891,0.6755,0.6743
180.743,0.005816,0.004263,0.008724,-0.000113,0.01819,0.026802,0.6755,0.6697
180.793,0.008958,0.004351,0.013437,-0.000109,0.012595,0.025923,0.6755,0.6666
180.843,0.009404,0.004443,0.014105,-0.000104,0.001777,0.015779,0.6755,0.6661
180.9,0.00889,0.00453,0.013335,-9.9e-05,-0.002058,0.011177,0.6755,0.6666
180.943,0.009987,0.004627,0.01498,-9.4e-05,0.004399,0.019285,0.6755,0.6655
180.992,0.010735,0.004731,0.016103,-8.9e-05,0.003004,0.019018,0.6755,0.6648
181.043,0.00978,0.00482,0.01467,-8.4e-05,-0.0038,0.010786,0.6755,0.6658
181.093,0.007959,0.004887,0.011939,-8e-05,-0.007302,0.004557,0.6755,0.6676
181.143,0.004326,0.004917,0.006489,-7.8e-05,-0.014497,-0.008086,0.6755,0.6712
181.192,0.000941,0.004913,0.001412,-7.8e-05,-0.013623,-0.012288,0.6755,0.6746
181.246,-0.000358,0.004904,-0.000538,-7.8e-05,-0.005144,-0.005759,0.6755,0.6759
181.294,-0.001261,0.004901,-0.001891,-7.8e-05,-0.003629,-0.005598,0.6755,0.6768
181.344,-0.002553,0.004907,-0.003829,-8e-05,-0.005161,-0.009069,0.6755,0.6781
181.393,-0.001961,0.004904,-0.002941,-8.1e-05,0.002373,-0.000649,0.6755,0.6775
181.442,-0.002267,0.004905,-0.0034,-8.2e-05,-0.001228,-0.00471,0.6755,0.6778
181.493,-0.003582,0.004923,-0.005373,-8.4e-05,-0.005253,-0.01071,0.6755,0.6791
181.542,-0.006526,0.004971,-0.00979,-8.7e-05,-0.011695,-0.021571,0.6755,0.6821
181.593,-0.007891,0.005033,-0.011837,-9.1e-05,-0.005482,-0.01741,0.6755,0.6834
181.645,-0.006889,0.005082,-0.010333,-9.4e-05,0.004003,-0.006424,0.6755,0.6824
181.693,-0.006752,0.005125,-0.010127,-9.8e-05,0.000549,-0.009676,0.6755,0.6823
181.746,-0.001795,0.00512,-0.002692,-9.8e-05,0.019664,0.016873,0.6755,0.6773
181.793,0.000105,0.005097,0.000158,-9.8e-05,0.007665,0.007725,0.6755,0.6754
181.842,0.004084,0.005107,0.006126,-9.6e-05,0.01594,0.02197,0.6755,0.6715
181.894,0.005005,0.005125,0.007508,-9.4e-05,0.00366,0.011074,0.6755,0.6705
181.943,0.007154,0.005165,0.010731,-9e-05,0.008613,0.019254,0.6755,0.6684
181.993,0.008371,0.005217,0.012556,-8.6e-05,0.00489,0.01736,0.6755,0.6672
182.042,0.008678,0.005265,0.013017,-8.2e-05,0.001228,0.014163,0.6755,0.6669
182.091,0.007396,0.005301,0.011094,-7.8e-05,-0.005148,0.005868,0.6755,0.6681
182.143,0.003332,0.005297,0.004998,-7.6e-05,-0.016202,-0.01128,0.6755,0.6722
182.192,-0.000994,0.005268,-0.001491,-7.7e-05,-0.017318,-0.018886,0.6755,0.6765
182.243,-0.003703,0.005261,-0.005555,-7.9e-05,-0.010821,-0.016454,0.6755,0.6792
182.296,-0.005462,0.005275,-0.008192,-8.2e-05,-0.007035,-0.015309,0.6755,0.681
182.344,-0.004472,0.005281,-0.006708,-8.4e-05,0.003958,-0.002834,0.6755,0.68
182.391,-0.005812,0.005304,-0.008719,-8.7e-05,-0.005376,-0.014181,0.6755,0.6813
182.443,-0.007581,0.005349,-0.011372,-9e-05,-0.007033,-0.018496,0.6755,0.6831
182.493,-0.009597,0.005414,-0.014396,-9.5e-05,-0.008092,-0.022582,0.6755,0.6851
182.542,-0.010363,0.005487,-0.015545,-0.0001,-0.003075,-0.01872,0.6755,0.6859
182.593,-0.011593,0.005577,-0.017389,-0.000106,-0.004891,-0.022386,0.6755,0.6871
182.644,-0.012078,0.005676,-0.018117,-0.000112,-0.001945,-0.020175,0.6755,0.6876
182.693,-0.012357,0.005787,-0.018536,-0.000118,-0.001114,-0.019768,0.6755,0.6879
182.744,-0.007615,0.005853,-0.011423,-0.000122,0.019051,0.007506,0.6755,0.6832
182.794,-0.005372,0.005903,-0.008058,-0.000125,0.008956,0.000773,0.6755,0.6809
182.842,-0.001769,0.005915,-0.002653,-0.000126,0.014408,0.011629,0.6755,0.6773
182.894,0.001011,0.005924,0.001517,-0.000125,0.011115,0.012506,0.6755,0.6745
182.942,0.004603,0.005961,0.006905,-0.000123,0.014426,0.021207,0.6755,0.6709
182.994,0.006666,0.006015,0.009999,-0.00012,0.008219,0.018098,0.6755,0.6689
183.045,0.007006,0.006068,0.01051,-0.000116,0.001363,0.011756,0.6755,0.6685
183.092,0.007921,0.006122,0.011881,-0.000112,0.00366,0.015429,0.6755,0.6676
183.144,0.0067,0.006154,0.01005,-0.000109,-0.004886,0.005054,0.6755,0.6688
183.192,0.004043,0.006144,0.006065,-0.000107,-0.010645,-0.004687,0.6755,0.6715
183.243,0.000519,0.006084,0.000778,-0.000107,-0.014084,-0.013412,0.6755,0.675
183.293,-0.001834,0.006025,-0.002751,-0.000108,-0.009401,-0.01226,0.6755,0.6774
183.343,-0.003231,0.005981,-0.004847,-0.000109,-0.005591,-0.010547,0.6755,0.6788
183.393,-0.003339,0.005927,-0.005009,-0.000111,-0.000433,-0.005553,0.6755,0.6789
183.443,-0.003759,0.005879,-0.005638,-0.000113,-0.001676,-0.007426,0.6755,0.6793
183.492,-0.004652,0.005851,-0.006978,-0.000115,-0.003584,-0.010677,0.6755,0.6802
183.543,-0.005425,0.005852,-0.008137,-0.000118,-0.003075,-0.01133,0.6755,0.681
183.594,-0.005355,0.005874,-0.008032,-0.00012,0.000277,-0.007876,0.6755,0.6809
183.644,-0.003685,0.005905,-0.005527,-0.000122,0.006755,0.001105,0.6755,0.6792
183.692,-0.002126,0.005912,-0.003189,-0.000123,0.006273,0.002961,0.6755,0.6777
183.742,-0.001457,0.00589,-0.002185,-0.000124,0.002675,0.000366,0.6755,0.677
183.793,-0.000361,0.005836,-0.000541,-0.000124,0.004386,0.003721,0.6755,0.6759
183.842,0.001737,0.005775,0.002606,-0.000123,0.008409,0.010892,0.6755,0.6738
183.893,0.005222,0.005748,0.007833,-0.000121,0.013861,0.021573,0.6755,0.6703
183.942,0.009403,0.005742,0.014105,-0.000116,0.016807,0.030796,0.6755,0.6661
183.993,0.013148,0.005779,0.019721,-0.000109,0.01492,0.034531,0.6755,0.6624
184.042,0.014006,0.005808,0.021009,-0.000102,0.003436,0.024343,0.6755,0.6615
184.093,0.011543,0.005807,0.017315,-9.7e-05,-0.009829,0.007389,0.6755,0.664
184.142,0.009207,0.005767,0.01381,-9.2e-05,-0.009324,0.004394,0.6755,0.6663
184.193,0.006453,0.005689,0.009679,-8.9e-05,-0.011047,-0.001457,0.6755,0.6691
184.242,0.00382,0.005591,0.00573,-8.7e-05,-0.010573,-0.004929,0.6755,0.6717
184.293,0.001842,0.005472,0.002762,-8.6e-05,-0.007891,-0.005215,0.6755,0.6737
184.343,-0.001066,0.005372,-0.001599,-8.7e-05,-0.011636,-0.013321,0.6755,0.6766
184.392,-0.00331,0.005299,-0.004965,-8.8e-05,-0.008995,-0.014049,0.6755,0.6788
184.443,-0.006675,0.005267,-0.010013,-9.2e-05,-0.013433,-0.023537,0.6755,0.6822
184.495,-0.006986,0.005257,-0.010479,-9.5e-05,-0.001244,-0.011818,0.6755,0.6825
184.542,-0.009009,0.005277,-0.013514,-0.0001,-0.008114,-0.021728,0.6755,0.6845
184.595,-0.010103,0.005303,-0.015155,-0.000105,-0.004366,-0.019625,0.6755,0.6856
184.644,-0.009679,0.005353,-0.014519,-0.000109,0.001688,-0.01294,0.6755,0.6852
184.693,-0.008713,0.005412,-0.013069,-0.000114,0.003875,-0.009308,0.6755,0.6842
184.743,-0.006874,0.005459,-0.01031,-0.000117,0.007348,-0.003079,0.6755,0.6824
184.793,-0.006191,0.005467,-0.009287,-0.00012,0.002732,-0.006675,0.6755,0.6817
184.845,-0.003813,0.005474,-0.00572,-0.000122,0.009538,0.003695,0.6755,0.6793
184.892,-0.000428,0.005437,-0.000642,-0.000122,0.013507,0.012743,0.6755,0.676
184.943,0.001801,0.005407,0.002701,-0.000122,0.008927,0.011507,0.6755,0.6737
184.992,0.002432,0.005402,0.003648,-0.00012,0.002526,0.006054,0.6755,0.6731
185.044,0.004411,0.005442,0.006617,-0.000118,0.007922,0.014421,0.6755,0.6711
185.091,0.004887,0.005476,0.007331,-0.000116,0.001909,0.009124,0.6755,0.6706
185.143,0.005165,0.005502,0.007747,-0.000113,0.001107,0.008741,0.6755,0.6704
185.192,0.003827,0.005499,0.00574,-0.000111,-0.005367,0.000262,0.6755,0.6717
185.243,0.002013,0.005459,0.00302,-0.00011,-0.007225,-0.004315,0.6755,0.6735
185.293,0.001207,0.005408,0.00181,-0.00011,-0.003222,-0.001521,0.6755,0.6743
185.342,8.6e-05,0.005341,0.000129,-0.00011,-0.004505,-0.004486,0.6755,0.6755
185.393,-0.00109,0.005303,-0.001635,-0.00011,-0.004679,-0.006424,0.6755,0.6766
185.446,-0.001948,0.005275,-0.002923,-0.000111,-0.003428,-0.006462,0.6755,0.6775
185.493,-0.001896,0.005252,-0.002844,-0.000112,0.000209,-0.002748,0.6755,0.6774
185.546,-0.001637,0.005223,-0.002456,-0.000113,0.001033,-0.001536,0.6755,0.6772
185.592,-0.001395,0.005205,-0.002093,-0.000114,0.000971,-0.001235,0.6755,0.6769
185.642,-0.002335,0.005218,-0.003503,-0.000115,-0.003759,-0.007377,0.6755,0.6779
185.693,-0.003854,0.005244,-0.00578,-0.000117,-0.006061,-0.011958,0.6755,0.6794
185.742,-0.005465,0.005241,-0.008198,-0.000119,-0.006427,-0.014745,0.6755,0.681
185.795,-0.004634,0.005198,-0.006951,-0.000122,0.003317,-0.003755,0.6755,0.6802
185.847,-0.001619,0.00512,-0.002429,-0.000122,0.012082,0.00953,0.6755,0.6772
185.893,0.000986,0.005041,0.001479,-0.000122,0.010458,0.011816,0.6755,0.6746
185.943,0.004022,0.004981,0.006034,-0.00012,0.012131,0.018045,0.6755,0.6715
185.993,0.006226,0.004936,0.009339,-0.000117,0.008832,0.018054,0.6755,0.6693
186.043,0.006795,0.004906,0.010193,-0.000113,0.002271,0.012351,0.6755,0.6687
186.093,0.009052,0.004917,0.013578,-0.000109,0.009048,0.022517,0.6755,0.6665
186.143,0.010427,0.004978,0.01564,-0.000104,0.00548,0.021016,0.6755,0.6651
186.2,0.010893,0.005078,0.016339,-9.8e-05,0.001874,0.018115,0.6755,0.6646
186.243,0.010515,0.005179,0.015772,-9.3e-05,-0.00151,0.014169,0.6755,0.665
186.296,0.008038,0.005247,0.012057,-8.9e-05,-0.009913,0.002055,0.6755,0.6675
186.343,0.007395,0.005295,0.011093,-8.5e-05,-0.002569,0.008439,0.6755,0.6681
186.392,0.003673,0.005312,0.005509,-8.4e-05,-0.014946,-0.00952,0.6755,0.6719
186.443,0.003237,0.005322,0.004856,-8.2e-05,-0.001732,0.003042,0.6755,0.6723
186.493,0.00202,0.005307,0.003029,-8.1e-05,-0.004877,-0.001929,0.6755,0.6735
186.543,0.000704,0.005248,0.001056,-8.1e-05,-0.005267,-0.004291,0.6755,0.6748
186.592,-0.000238,0.005172,-0.000357,-8.1e-05,-0.003787,-0.004224,0.6755,0.6758
186.643,-0.001678,0.00512,-0.002517,-8.1e-05,-0.005723,-0.008322,0.6755,0.6772
186.695,-0.002633,0.005078,-0.003949,-8.3e-05,-0.00383,-0.007862,0.6755,0.6782
186.743,-0.005628,0.005117,-0.008442,-8.6e-05,-0.011936,-0.020464,0.6755,0.6812
186.791,-0.00772,0.005193,-0.01158,-8.9e-05,-0.00843,-0.0201,0.6755,0.6833
186.843,-0.00742,0.005226,-0.01113,-9.3e-05,0.001197,-0.010026,0.6755,0.683
186.893,-0.005162,0.005228,-0.007742,-9.6e-05,0.009037,0.001198,0.6755,0.6807
186.943,-0.003276,0.005189,-0.004914,-9.7e-05,0.007515,0.002504,0.6755,0.6788
186.994,-0.001188,0.005117,-0.001782,-9.8e-05,0.008389,0.006509,0.6755,0.6767
187.042,0.001537,0.005046,0.002306,-9.7e-05,0.010896,0.013104,0.6755,0.674
187.093,0.003222,0.005004,0.004832,-9.6e-05,0.006728,0.011464,0.6755,0.6723
187.143,0.00442,0.005015,0.00663,-9.3e-05,0.004799,0.011336,0.6755,0.6711
187.191,0.005337,0.005058,0.008005,-9.1e-05,0.003683,0.011597,0.6755,0.6702
187.243,0.005297,0.005074,0.007946,-8.8e-05,-0.000157,0.007701,0.6755,0.6702
187.293,0.003544,0.005055,0.005316,-8.6e-05,-0.007015,-0.001785,0.6755,0.672
187.341,0.001041,0.005021,0.001562,-8.6e-05,-0.010065,-0.008589,0.6755,0.6745
187.392,-0.002453,0.004987,-0.00368,-8.7e-05,-0.013917,-0.017684,0.6755,0.678
187.442,-0.006218,0.004974,-0.009328,-9e-05,-0.015077,-0.024495,0.6755,0.6818
187.492,-0.005907,0.004937,-0.00886,-9.3e-05,0.001249,-0.007705,0.6755,0.6814
187.542,-0.005771,0.004891,-0.008657,-9.6e-05,0.000541,-0.008211,0.6755,0.6813
187.594,-0.007205,0.004847,-0.010808,-0.0001,-0.005726,-0.016634,0.6755,0.6827
187.643,-0.009366,0.00482,-0.014049,-0.000104,-0.008692,-0.022845,0.6755,0.6849
187.693,-0.010798,0.004804,-0.016197,-0.00011,-0.005697,-0.022004,0.6755,0.6863
187.747,-0.011769,0.004846,-0.017653,-0.000116,-0.003875,-0.021644,0.6755,0.6873
187.792,-0.011447,0.004907,-0.01717,-0.000121,0.001297,-0.015994,0.6755,0.687
187.842,-0.012421,0.005013,-0.018632,-0.000127,-0.003881,-0.02264,0.6755,0.688
187.892,-0.011604,0.005119,-0.017406,-0.000133,0.003265,-0.014275,0.6755,0.6871
187.943,-0.009273,0.005166,-0.013909,-0.000138,0.009309,-0.004738,0.6755,0.6848
187.993,-0.006698,0.005166,-0.010047,-0.000141,0.010317,0.000129,0.6755,0.6822
188.044,-0.003213,0.005128,-0.004819,-0.000143,0.013915,0.008953,0.6755,0.6787
188.094,0.000944,0.005058,0.001416,-0.000142,0.016521,0.017795,0.6755,0.6746
188.143,0.005952,0.005051,0.008929,-0.000139,0.020154,0.028943,0.6755,0.6696
188.192,0.006114,0.005072,0.009172,-0.000136,0.000649,0.009684,0.6755,0.6694
188.244,0.005911,0.005125,0.008866,-0.000133,-0.000812,0.007921,0.6755,0.6696
188.294,0.006814,0.005175,0.010222,-0.00013,0.003601,0.013693,0.6755,0.6687
188.343,0.005839,0.005201,0.008759,-0.000127,-0.003926,0.004706,0.6755,0.6697
188.393,0.004106,0.005209,0.006159,-0.000125,-0.006927,-0.000893,0.6755,0.6714
188.444,0.00231,0.005195,0.003465,-0.000124,-0.007176,-0.003835,0.6755,0.6732
188.494,0.002157,0.00517,0.003236,-0.000123,-0.00061,0.002503,0.6755,0.6734
188.543,0.001727,0.005133,0.002591,-0.000122,-0.001723,0.000745,0.6755,0.6738
188.593,0.001276,0.005092,0.001914,-0.000121,-0.00181,-1.8e-05,0.6755,0.6743
188.642,-2e-06,0.005055,-3e-06,-0.000121,-0.005115,-0.005239,0.6755,0.6755
188.693,-0.000924,0.005043,-0.001385,-0.000122,-0.003679,-0.005186,0.6755,0.6765
188.742,-0.002029,0.005049,-0.003044,-0.000123,-0.004441,-0.007608,0.6755,0.6776
188.792,-0.000637,0.005051,-0.000956,-0.000123,0.005565,0.004486,0.6755,0.6762
188.843,0.000497,0.005039,0.000746,-0.000123,0.004508,0.005131,0.6755,0.675
188.895,0.001124,0.004998,0.001686,-0.000122,0.002516,0.00408,0.6755,0.6744
188.942,0.000386,0.004908,0.000579,-0.000122,-0.002966,-0.002509,0.6755,0.6752
188.993,0.001513,0.004792,0.002269,-0.000121,0.004493,0.006641,0.6755,0.674
189.042,0.003931,0.004691,0.005896,-0.000119,0.00967,0.015446,0.6755,0.6716
189.093,0.007239,0.004648,0.010858,-0.000116,0.01322,0.023962,0.6755,0.6683
189.142,0.010684,0.004662,0.016026,-0.00011,0.013796,0.029711,0.6755,0.6649
189.192,0.013756,0.004736,0.020634,-0.000104,0.012311,0.032841,0.6755,0.6618
189.243,0.014215,0.004839,0.021323,-9.6e-05,0.001831,0.023058,0.6755,0.6613
189.295,0.011531,0.004936,0.017297,-9.1e-05,-0.010759,0.006447,0.6755,0.664
189.343,0.01019,0.005028,0.015285,-8.6e-05,-0.005369,0.00983,0.6755,0.6653
189.394,0.007463,0.005069,0.011194,-8.2e-05,-0.010858,0.000255,0.6755,0.6681
189.443,0.005565,0.005058,0.008348,-7.9e-05,-0.00758,0.000689,0.6755,0.67
189.492,0.003673,0.005025,0.00551,-7.7e-05,-0.007633,-0.0022,0.6755,0.6719
189.543,0.000693,0.004942,0.00104,-7.7e-05,-0.011864,-0.0109,0.6755,0.6748
189.593,-0.001767,0.004858,-0.002651,-7.8e-05,-0.009833,-0.012562,0.6755,0.6773
189.643,-0.004464,0.004806,-0.006695,-8e-05,-0.010806,-0.017582,0.6755,0.68
189.695,-0.00471,0.004766,-0.007065,-8.2e-05,-0.000987,-0.008134,0.6755,0.6802
189.743,-0.006319,0.004761,-0.009479,-8.6e-05,-0.006427,-0.015991,0.6755,0.6819
189.792,-0.007826,0.004777,-0.011739,-8.9e-05,-0.006033,-0.017861,0.6755,0.6834
189.842,-0.008044,0.004819,-0.012066,-9.3e-05,-0.000875,-0.013035,0.6755,0.6836
189.893,-0.00815,0.004897,-0.012224,-9.8e-05,-0.00042,-0.012742,0.6755,0.6837
189.944,-0.006778,0.004946,-0.010167,-0.000101,0.005516,-0.004753,0.6755,0.6823
189.993,-0.007799,0.005,-0.011698,-0.000105,-0.004067,-0.01587,0.6755,0.6833
190.044,-0.006519,0.005021,-0.009779,-0.000108,0.005098,-0.004788,0.6755,0.6821
190.093,-0.003069,0.005003,-0.004603,-0.00011,0.01387,0.009157,0.6755,0.6786
190.144,0.000455,0.004956,0.000682,-0.000109,0.013994,0.014566,0.6755,0.6751
190.194,0.0017,0.004935,0.002549,-0.000109,0.005,0.007441,0.6755,0.6738
190.244,0.00359,0.00495,0.005384,-0.000107,0.00758,0.012858,0.6755,0.6719
190.293,0.005212,0.00499,0.007817,-0.000104,0.006469,0.014182,0.6755,0.6703
190.344,0.004547,0.005035,0.006821,-0.000102,-0.002643,0.004076,0.6755,0.671
190.392,0.003067,0.005055,0.004601,-0.0001,-0.005975,-0.001475,0.6755,0.6725
190.443,0.000391,0.005039,0.000586,-0.0001,-0.010667,-0.010181,0.6755,0.6751
190.496,-0.001973,0.00504,-0.00296,-0.000101,-0.00946,-0.012521,0.6755,0.6775
190.543,-0.004262,0.005066,-0.006394,-0.000103,-0.009131,-0.015628,0.6755,0.6798
190.593,-0.005541,0.005108,-0.008311,-0.000106,-0.00512,-0.013538,0.6755,0.6811
190.643,-0.00672,0.005151,-0.010079,-0.000109,-0.004722,-0.014911,0.6755,0.6823
190.693,-0.006811,0.005181,-0.010216,-0.000113,-0.000365,-0.010694,0.6755,0.6823
190.744,-0.006272,0.005189,-0.009408,-0.000116,0.002155,-0.007369,0.6755,0.6818
190.792,-0.006095,0.005204,-0.009143,-0.000119,0.000708,-0.008554,0.6755,0.6816
190.843,-0.005833,0.005246,-0.00875,-0.000122,0.001044,-0.007828,0.6755,0.6814
190.893,-0.006573,0.005302,-0.009859,-0.000125,-0.002949,-0.012933,0.6755,0.6821
190.943,-0.006258,0.005324,-0.009387,-0.000128,0.001261,-0.008254,0.6755,0.6818
190.993,-0.00445,0.005306,-0.006674,-0.000131,0.007237,0.000432,0.6755,0.68
191.042,-0.000583,0.005244,-0.000875,-0.000131,0.015484,0.014478,0.6755,0.6761
191.093,0.002096,0.005175,0.003144,-0.00013,0.010722,0.013736,0.6755,0.6734
191.142,0.005743,0.005128,0.008614,-0.000127,0.014595,0.023082,0.6755,0.6698
191.192,0.008228,0.005101,0.012342,-0.000123,0.009926,0.022145,0.6755,0.6673
191.243,0.009312,0.005089,0.013968,-0.000118,0.004352,0.018203,0.6755,0.6662
191.292,0.013352,0.005142,0.020028,-0.000111,0.016129,0.036045,0.6755,0.6622
191.343,0.01467,0.005215,0.022006,-0.000104,0.005287,0.027188,0.6755,0.6609
191.393,0.014656,0.005325,0.021984,-9.7e-05,-5.8e-05,0.021829,0.6755,0.6609
191.442,0.012153,0.005414,0.01823,-9.1e-05,-0.010058,0.008081,0.6755,0.6634
191.493,0.008969,0.005483,0.013453,-8.6e-05,-0.012692,0.000676,0.6755,0.6666
191.545,0.004947,0.005526,0.00742,-8.4e-05,-0.016161,-0.008825,0.6755,0.6706
191.593,0.001494,0.005538,0.00224,-8.3e-05,-0.013722,-0.011565,0.6755,0.674
191.643,-0.000309,0.005525,-0.000464,-8.3e-05,-0.00723,-0.007777,0.6755,0.6758
191.696,-0.000659,0.005505,-0.000989,-8.3e-05,-0.001396,-0.002468,0.6755,0.6762
191.743,-0.002364,0.005472,-0.003546,-8.5e-05,-0.006832,-0.010463,0.6755,0.6779
191.795,-0.004385,0.005439,-0.006578,-8.7e-05,-0.008086,-0.014751,0.6755,0.6799
191.844,-0.005999,0.005425,-0.008998,-9e-05,-0.006431,-0.015519,0.6755,0.6815
191.893,-0.008269,0.005456,-0.012403,-9.4e-05,-0.009091,-0.021588,0.6755,0.6838
191.942,-0.01085,0.005532,-0.016275,-9.9e-05,-0.010371,-0.026746,0.6755,0.6864
191.992,-0.009016,0.00561,-0.013524,-0.000104,0.007323,-0.006305,0.6755,0.6846
192.043,-0.007776,0.005672,-0.011663,-0.000108,0.004949,-0.006822,0.6755,0.6833
192.091,-0.00822,0.005722,-0.012331,-0.000112,-0.001791,-0.014233,0.6755,0.6838
192.144,-0.006888,0.005747,-0.010333,-0.000115,0.005289,-0.005159,0.6755,0.6824
192.191,-0.007157,0.005765,-0.010735,-0.000119,-0.001082,-0.011936,0.6755,0.6827
192.243,-0.005025,0.005762,-0.007537,-0.000121,0.008482,0.000824,0.6755,0.6806
192.293,-0.002671,0.005754,-0.004006,-0.000123,0.009425,0.005296,0.6755,0.6782
192.341,-0.000439,0.005748,-0.000658,-0.000123,0.00896,0.008179,0.6755,0.676
192.392,-6.7e-05,0.005724,-0.000101,-0.000123,0.001482,0.001258,0.6755,0.6756
192.442,-8.7e-05,0.005663,-0.00013,-0.000123,-7.8e-05,-0.000331,0.6755,0.6756
192.493,-0.002685,0.00563,-0.004028,-0.000124,-0.010402,-0.014555,0.6755,0.6782
192.545,-0.005588,0.005628,-0.008381,-0.000127,-0.011623,-0.020132,0.6755,0.6811
192.596,-0.008845,0.005645,-0.013267,-0.000132,-0.013006,-0.026405,0.6755,0.6844
192.643,-0.011201,0.005663,-0.016801,-0.000137,-0.00944,-0.026378,0.6755,0.6867
192.693,-0.010982,0.005665,-0.016472,-0.000143,0.000877,-0.015738,0.6755,0.6865
192.742,-0.012178,0.005669,-0.018267,-0.000149,-0.00478,-0.023196,0.6755,0.6877
192.793,-0.014641,0.005701,-0.021962,-0.000156,-0.009834,-0.031952,0.6755,0.6902
192.842,-0.01611,0.005738,-0.024164,-0.000164,-0.005888,-0.030217,0.6755,0.6916
192.893,-0.017042,0.005792,-0.025562,-0.000173,-0.003722,-0.029457,0.6755,0.6926
192.942,-0.017902,0.005879,-0.026853,-0.000182,-0.00345,-0.030484,0.6755,0.6934
192.993,-0.018418,0.005996,-0.027628,-0.000191,-0.002063,-0.029881,0.6755,0.694
193.043,-0.018046,0.006144,-0.027069,-0.0002,0.001492,-0.025777,0.6755,0.6936
193.091,-0.019388,0.006329,-0.029083,-0.00021,-0.005392,-0.034684,0.6755,0.6949
193.146,-0.019913,0.006468,-0.029869,-0.00022,-0.002082,-0.03217,0.6755,0.6954
193.193,-0.020358,0.006611,-0.030537,-0.00023,-0.001782,-0.032548,0.6755,0.6959
193.242,-0.018946,0.006741,-0.028419,-0.000239,0.00563,-0.023028,0.6755,0.6945
193.292,-0.017726,0.00685,-0.026589,-0.000248,0.004914,-0.021922,0.6755,0.6933
193.343,-0.016197,0.006954,-0.024296,-0.000256,0.006098,-0.018453,0.6755,0.6917
193.392,-0.015862,0.007071,-0.023794,-0.000264,0.001343,-0.022714,0.6755,0.6914
193.443,-0.017579,0.007224,-0.026369,-0.000273,-0.006844,-0.033486,0.6755,0.6931
193.491,-0.022494,0.007427,-0.033741,-0.000284,-0.019714,-0.053738,0.6755,0.698
